Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Lower middle income,LMC,"Industry (including construction), value added (% of GDP)",,,,,,32.65954199,31.9747104,31.16065919,31.83604405,32.88138194,31.75874472,33.25389447,33.04904768,33.01491138,34.10511653,33.5660321,34.02778151,34.95363285,35.75574469,37.40160978,36.82823087,31.03598166,29.27771109,28.45375183,27.56118782,27.3689489,27.34588678,27.37819391,27.38182392,28.04073382,28.18518154,28.07801286,28.14835305,27.78380048,27.8831318,29.02646601,28.94681602,28.58001512,26.93545466,26.41775242,27.0695368,26.34348155,26.67031336,26.82751996,28.03116147,28.67734839,29.34644454,29.31864809,29.74042492,28.66919151,29.16933102,29.64167317,29.67802902,29.00334879,28.35467761,27.12089591,26.49298743,26.9819567,27.56520543,27.16610085,27.08613289,27.98418867,27.95813883,27.59153922
Low & middle income,LMY,"Industry (including construction), value added (% of GDP)",39.10437482,31.7871357,30.78062958,31.52713821,32.71238054,33.84070988,35.29799592,33.37095281,32.35506651,34.28443944,36.33206918,37.69677185,38.13786103,39.24920568,40.40502186,40.54123783,40.72368655,40.72706269,39.02825508,40.87727724,39.11028806,35.15970881,34.76184988,35.14221878,34.20694034,33.53458843,32.79623871,32.76797327,33.84326072,34.10018941,34.51101861,32.12305894,32.55351539,33.45432139,33.96274513,32.84892444,33.11708715,33.21017385,32.05257915,32.91097738,33.69565032,33.50778487,34.1644022,34.24537321,35.00796671,35.58483701,36.27570409,36.12412426,36.9462401,35.60216521,36.0084357,36.67148865,36.48170855,35.69967818,35.05372495,33.65969659,32.8944213,33.29335375,33.97358205,33.15278061,32.93826959,34.65940794,34.86989094,33.58644315
Lesotho,LSO,"Industry (including construction), value added (% of GDP)",,,,2.365178571,3.671967655,5.213010204,6.727654321,11.80085046,10.34654819,11.32406621,10.17372709,10.16983547,10.95128617,11.20439952,12.51580488,13.24159132,19.18668224,15.12813801,21.30500431,25.09435121,24.18524249,22.37152231,15.39269225,12.31528031,13.52692231,12.85185225,14.00779054,14.56222892,17.56661354,18.70126985,21.35361124,27.84746102,29.62767785,30.70693485,31.13964357,30.88669212,32.47911985,29.64505672,30.3069078,32.2463145,35.16430785,37.99205688,38.70013563,36.47028812,34.66530775,33.77010711,35.48131965,39.12586171,40.56384007,33.30032239,31.46335213,33.19964991,30.81793982,29.02324456,32.16087362,33.7385657,30.58664755,28.5730617,31.13904258,30.54262732,31.09529157,32.12625877,29.99004414,29.47682172
Late-demographic dividend,LTE,"Industry (including construction), value added (% of GDP)",49.01734595,35.16255594,34.18614262,35.89356211,38.15192594,38.98408421,41.35901022,38.08367846,35.93264099,39.56806223,43.49198767,44.27312535,44.94902307,44.78335787,42.84938642,44.10658032,43.90258362,44.75990943,43.33412967,43.08914149,44.05835579,43.41554942,42.22529996,42.80226214,42.9769644,43.25508845,40.86263931,39.69989961,40.16818464,43.44867609,40.49751,39.93356536,39.33594361,39.85206194,39.61167584,35.3154155,35.17893629,35.24155319,34.54074666,35.60724809,36.59233027,36.75819906,36.68956796,37.2638,37.90904987,38.26200372,38.50920535,37.94564685,38.25179003,37.89533674,38.42951123,38.72206755,38.50241693,37.68043866,37.26668429,36.56994456,35.48375994,35.61762616,36.28458846,35.43328281,35.03454517,36.73748114,37.15977513,35.86938365
Lithuania,LTU,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.16744737,27.10616427,26.95700168,27.26032285,26.27825796,26.33555866,27.07565218,26.28262917,27.85768237,29.58529598,29.63997056,30.0299406,29.6173077,29.22149854,25.09185871,26.19809785,28.07874901,28.0159992,27.39489367,27.50772382,26.71806,25.94471536,25.89634329,25.61910601,25.32789166,24.91142533,24.88210343,25.72457569,24.07650919
Luxembourg,LUX,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6534243,18.59851817,18.45687498,18.81596499,17.25332675,16.65467895,16.31385305,16.10805189,16.2313624,15.43934602,14.46612736,13.52057912,14.47596844,12.80514739,11.00660492,10.99797265,10.70843828,10.42671879,10.44294198,10.81088063,11.53962343,12.09593256,10.81833686,10.98065234,11.59889581,11.31189448,10.72099889,10.39672252,10.47195005
Latvia,LVA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.77124368,26.56810199,27.94541274,25.77499458,24.72717991,23.6200242,22.77453508,22.60531157,21.3174376,21.43365208,20.20982589,20.75264743,21.58137946,21.7707551,20.94962802,20.44580434,20.7232552,20.6213655,20.10076043,18.938519,19.10356882,18.51958928,19.04662218,18.65960365,18.9192156,19.64637229,20.35116147,21.45003618,20.93407592
"Macao SAR, China",MAC,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.68737142,17.30774139,15.24334862,14.09064671,12.86380963,11.78682618,11.9166336,12.36033777,12.33947409,11.45873568,9.820002903,9.233367106,9.549941796,8.417465039,10.97161628,14.10170232,13.78449329,11.80331952,7.31595528,4.808470909,4.160602224,4.035006375,3.719346479,5.039268807,7.695964505,6.620618076,4.996772845,4.090661172,4.213344131,8.485165777,7.68616442,9.454014687,
St. Martin (French part),MAF,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Industry (including construction), value added (% of GDP)",,,,,,27.54691689,29.05331135,28.53528801,28.10027182,27.64218843,26.96668498,27.27148766,27.54765474,27.96848182,35.0208706,35.1734366,32.01671546,32.55159663,31.34314828,32.66766597,28.75954622,31.68291834,30.3127021,30.87141549,30.83407971,30.20800129,27.3992711,27.60760308,27.73240725,27.34695134,27.5981379,26.01615841,26.37223976,26.47452233,25.16400156,26.33117822,25.62099642,27.32239509,23.14101634,23.48726489,24.3526302,22.86969299,22.63612244,23.32480131,24.00298761,23.68120688,22.75308141,22.42293928,24.31558226,22.25957486,23.71191269,24.50651919,24.26597735,24.15312888,25.81326751,25.62268173,25.68510458,25.40545481,25.24135381,25.24995241,26.04364339,25.79964181,25.47712377,23.76986819
Monaco,MCO,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92234736,12.82520232,13.01624234,13.9971637,12.63037228,17.60046779,18.27193043,12.79992974,13.15049573,13.03537046,14.87645324,12.54164781,12.31912726,
Moldova,MDA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.44557207,27.28740086,25.4355541,20.32349303,20.50764051,19.14766937,21.96913728,20.38476213,20.67288099,20.71753247,19.16759004,18.77790365,19.44239191,19.12173485,17.16287409,20.43389172,20.91072042,21.31451091,21.60325754,21.1263772,21.10766573,21.19446461,21.01887677,22.14797636,21.92334893,23.134523,20.63126068,19.41539644,17.44038307
Madagascar,MDG,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.90683075,20.46859544,18.83320963,18.00752056,17.85327281,17.27608432,17.90961382,19.24978287,18.95088473,19.40994447,20.11235766,21.48195747,22.44549735,19.46618711,21.72586417,21.74005705,14.91727005
Maldives,MDV,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.37545926,11.05881252,11.73192936,9.517634289,8.745513433,11.44930718,9.620246846,9.431755806,10.07448199,9.790791627,8.058403066,8.413910755,10.7232266,11.27414928,11.42519846,13.0536487,11.94254378,12.56051391,9.191805686,10.26555696,
Middle East & North Africa,MEA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.60856064,39.57649102,40.59246942,41.98289316,41.84069628,37.18243189,40.57720827,45.44344727,42.89344282,43.95335937,44.57843096,46.81356773,50.46811771,51.39755107,50.56972836,52.4129935,44.98682207,47.26935675,50.13506999,50.18792855,48.71391174,46.25860984,37.95620727,36.0832058,38.1691122,41.4662169,39.30146417,35.24555826,39.27073921,45.95568499,
Mexico,MEX,"Industry (including construction), value added (% of GDP)",,,,,,25.64956044,26.23796053,26.97162651,27.4052861,27.91197044,30.60470721,29.64308163,29.788,29.65617945,30.84837778,30.53219091,30.37364697,30.9642834,30.80978177,31.17601695,27.93107603,27.22748924,26.38227263,29.01078674,28.63089243,28.23881882,28.69844631,30.21314755,29.74465435,27.12525982,26.14692975,25.74979525,25.72598066,32.98835913,32.56998231,33.29222273,34.34186706,34.77408256,34.15781934,34.24603853,34.38680032,33.30840375,32.8645005,31.50066169,33.00628682,33.05313763,34.38566667,34.02450193,34.84806238,31.99931388,32.53948705,33.82310221,34.09634249,32.16827511,31.91755411,30.84025359,30.61679139,31.95868467,32.04386545,31.7765006,30.95199504,32.07246049,33.27033991,31.7515055
Marshall Islands,MHL,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.936402796,13.06177924,13.78797199,12.73735629,10.62281492,14.75723969,11.67425541,10.30826131,8.13341565,11.39861255,13.29486302,12.75646097,13.65656432,14.66530823,13.55732251,13.37696258,13.92816375,14.61766495,11.32875819,15.366093,13.05977468,12.23051855,14.47180228,13.39944469,10.67933229,10.31686415,
Middle income,MIC,"Industry (including construction), value added (% of GDP)",40.02408111,32.55461122,31.579941,32.28364655,33.45742917,34.61102074,36.09986356,34.12759366,33.07556386,35.06566043,37.15059159,38.56988312,39.04230534,40.1355171,41.23503322,41.41498069,41.62170011,41.66196143,39.89502281,41.69142081,39.81589479,35.67079439,35.28287609,35.68116159,34.70009353,34.00223887,33.26419186,33.27487391,34.4125833,34.66620636,35.10072566,32.77775615,32.9517947,33.87936719,34.29378273,33.1156608,33.3042047,33.39850165,32.24695289,33.09838824,33.87127799,33.67205014,34.35302025,34.43924438,35.18701401,35.76540918,36.4468135,36.27842883,37.11063542,35.78927244,36.16263704,36.80813637,36.65685859,35.8739697,35.20755075,33.8213638,33.03793711,33.41277058,34.04971885,33.26869035,33.04961652,34.77523648,34.99737315,33.74970953
North Macedonia,MKD,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.43515038,28.29442149,33.18616798,29.71021323,24.2724513,24.07717858,23.81708389,28.20360298,27.75439536,26.5943719,21.40633672,20.58654559,19.37806722,22.48840689,21.03844209,20.36200709,21.66258512,20.58092355,19.53312926,18.97270285,21.04226885,21.592422,21.0808587,22.14046476,22.82257866,23.92218322,23.96304609,24.25894588,24.05042988,23.70348341,22.74339589,22.58059209,22.23084116,21.35767912
Mali,MLI,"Industry (including construction), value added (% of GDP)",,,,,,,,8.816338495,10.34488808,10.04716853,10.22765059,10.87230997,11.31008397,11.71180954,12.39414219,10.13042633,9.827829437,9.863874598,9.812511232,8.830017452,14.60883261,14.35145596,14.23549327,16.20444124,18.00716571,15.54061414,15.09456435,16.47722488,15.13285337,15.95330876,16.33472534,16.65677681,16.24003685,15.57612787,16.65825673,17.40243393,17.06285742,18.78688649,19.42961305,18.22634647,21.52094779,22.67033855,22.6011138,22.75920793,22.61040743,22.63186255,25.84892278,23.75802422,21.70801252,24.36710311,22.73404931,20.64908003,19.86719896,17.184553,18.3849719,17.59796791,17.88024781,18.84708993,20.22894748,20.92330893,21.15737885,20.55449777,20.15634006,19.36167836
Malta,MLT,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,45.88564811,41.950394,47.25950444,49.14122854,55.07483234,61.14026652,63.70950774,63.21120485,63.25913826,63.63801962,61.21873685,58.56872834,58.82701027,57.306157,57.71299933,56.93285463,55.90439467,53.71675492,52.27785271,52.28904811,50.77844148,49.94580789,46.73992443,45.49049951,46.87359226,24.50274655,24.28893489,25.09189562,25.97290948,25.08382819,26.93848592,23.89399207,24.78859382,24.75403929,22.30964251,20.96410448,19.94459497,18.26320643,19.27437484,17.54089531,17.56626262,16.33787834,14.9253248,14.58718016,12.9888438,12.29359528,12.34256229,11.74184278,11.90626982,12.45164193,13.45242419,12.57363899,12.36974344,12.12812431
Myanmar,MMR,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.692261136,10.58049433,13.00689549,14.2582574,16.36636196,17.51220464,19.23729302,20.40912967,22.66581542,24.5320051,26.46806427,31.29164883,32.3730208,32.3622196,34.4897148,34.46882126,34.80950488,36.80092112,36.9634615,38.41261109,37.54391555,37.31088999,38.24713577,38.07751356
Middle East & North Africa (excluding high income),MNA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0913121,31.53781175,33.9592952,34.79321689,35.17262734,31.88007131,36.22436023,40.63565108,37.23530777,39.49299061,39.28970386,41.65404211,44.55323886,45.70535374,45.55092054,46.7956647,40.11280006,42.13335093,43.06400421,42.73223695,41.58611898,38.96696512,33.05203683,32.33367073,34.67533397,36.52797395,35.202927,32.88751001,36.78227316,41.67148722,39.17145087
Montenegro,MNE,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25900465,22.31432079,21.59535062,19.3294873,18.97294439,17.34154493,17.6826545,17.00298387,17.69478741,17.34875677,17.14840213,15.09421306,14.89050526,15.45724719,14.30364826,14.35346224,15.65498149,14.86137418,15.93412579,16.12944145,17.29468006,14.83549527,12.96530497,11.85696797
Mongolia,MNG,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,24.97615795,25.69472013,26.31189154,26.97181197,27.17756286,28.27573173,28.3930954,28.81726974,38.79450787,41.21422017,34.3366922,34.69147466,30.04213112,31.42176945,32.84459856,23.65398278,28.52477809,22.604836,22.30424574,22.19614216,21.94188322,22.48462714,25.21995515,28.33344037,32.4965006,38.69260634,37.73477586,30.85103566,30.05655853,33.19424749,31.33374856,30.77159311,30.50689238,31.49762327,31.51587758,33.17807153,37.41841161,37.97567033,38.09269776,37.04967085,37.07557212,35.31221757,39.98443676
Northern Mariana Islands,MNP,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12853256,19.67712408,14.95514457,17.13533432,15.46932692,16.94223094,18.3503185,21.75664945,19.81494983,19.52922836,21.39385586,17.08210026,18.87681298,19.80666236,18.60613835,19.81623201,19.50853482,17.16774457,16.9004328,16.8681863,16.50933725,16.87400388,16.44572461,17.48846836,18.6152107,20.56698301,23.6070708,25.33392006,23.88826282,21.75399072,21.94117731,22.7877367,
Mauritania,MRT,"Industry (including construction), value added (% of GDP)",,29.84857439,25.31331193,21.41209282,30.24107063,37.22319451,40.25562859,38.943327,40.15370001,40.62907164,40.33630043,41.43324481,36.84258907,30.50263584,32.55807656,34.23624739,33.84314736,30.26611441,26.99548555,29.87463012,27.21004656,26.90182602,23.63247473,21.13709309,25.38093513,32.58359406,31.10488999,26.77406215,27.18128791,29.93173934,28.81294447,24.90869929,24.12667572,25.11266538,25.30240092,25.61960119,25.80452703,26.85408731,33.53876159,32.40939517,29.95185026,29.03614524,28.42029888,26.73455099,27.53211742,33.19032581,43.86966537,37.00524769,36.48908844,32.75441348,38.19290578,44.10790377,37.47417814,38.60977015,28.43737066,22.7465106,25.21976004,23.74562923,23.63503872,28.59843509,33.64653877,32.08189289,30.30142488,30.92157893
Mauritius,MUS,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,21.83609807,21.99347648,22.64177659,21.91694932,21.69252155,20.96370154,20.71890585,20.06982283,21.90561712,24.08301252,26.01521017,26.81263511,26.85317201,26.85190253,27.41485856,27.79831002,28.19276567,27.98915067,27.77223451,28.01439086,27.95526911,26.86505337,26.74900368,25.94770108,25.64026675,26.38740362,25.62399873,24.91525779,24.08620091,23.05396982,22.33633957,22.54526647,23.33757836,23.34964834,22.47196849,21.59977257,20.93975656,20.32691151,19.7179475,19.19317901,18.58451365,17.7627252,17.59954564,16.91088598,16.6414183,18.23887287,18.07792099,18.62983683
Malawi,MWI,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,23.83292924,23.09388612,22.50792569,22.82181366,21.18447734,22.96788438,22.80102782,25.77740198,24.5291311,27.9653702,29.11778701,28.75702916,33.4379517,26.02138104,22.77523997,20.46494387,20.6414759,19.82137459,19.49270258,19.53554035,19.04422144,17.8929694,19.80516022,21.18422955,18.44393458,17.52114531,19.21180627,21.29916384,18.93788918,18.06813119,17.93172882,18.16619967,17.71852208,17.4239449,17.26492671,17.55617213,17.65584221,17.74795965,18.37113077,18.44862526,18.70735297,18.44633449,18.39560437,18.3364052
Malaysia,MYS,"Industry (including construction), value added (% of GDP)",24.71156325,27.0996977,30.78180512,26.98890942,29.41982778,29.62986188,29.64518549,29.31361504,27.90605395,29.20234088,30.31858314,30.45515708,31.67740014,31.25222507,35.8556011,36.13117634,37.28248531,38.386641,38.50368395,39.83066194,41.79195862,41.05672487,38.56668733,38.95189356,39.23339824,39.23425791,39.23363732,38.52747117,38.35660929,39.80405386,42.19816763,42.10650958,41.14625503,40.08443964,40.04123585,41.40187798,43.52821087,44.5735375,43.87575333,46.4590177,48.32057149,46.202695,45.1153797,46.5786627,48.5303176,46.36832249,46.51565726,44.59599603,45.1050654,40.96782384,40.49893235,39.82426873,40.13500101,39.88537365,39.92442448,38.44966979,37.6832735,38.11471636,38.29143917,37.47655524,35.93473853,37.71526522,39.09515488,37.68265642
North America,NAC,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.45188371,22.93689805,22.9030878,22.92467739,21.92022277,21.09840524,21.25466878,21.52231976,21.86254582,22.21375526,22.08645238,21.60042666,19.7663587,19.98818437,20.19942172,19.91292045,19.9249297,19.99545009,18.9561678,18.33514569,18.74793011,18.98569523,18.60067712,17.66100425,17.92575189,,
Namibia,NAM,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,48.60485865,40.27514085,36.83714793,34.86196998,32.72621326,37.38537081,35.71991211,30.53142273,33.36481448,33.88813266,29.16014818,26.08763397,25.43828885,22.69595437,24.20776063,21.75547454,21.19793994,21.79870101,22.67775583,21.35261215,23.47216566,26.4736692,27.09475894,24.04608419,25.08060975,24.78349542,30.12276344,31.81276891,34.19056171,28.75194508,27.42906842,29.32889118,29.98075467,26.5483435,26.63010297,27.56365362,27.51340327,26.07701851,26.86990511,27.05058155,25.81873495,24.44759677,27.07307505,30.01921146
New Caledonia,NCL,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.30978725,24.09315509,20.64052298,20.29284314,19.48993938,20.20947743,19.11846323,19.61117857,19.56809486,21.63181574,24.11925081,20.63823446,21.50970399,23.36466815,24.88881741,24.49902377,27.91384445,31.84962052,23.93105858,22.59146116,26.16236788,25.3064766,22.77912402,22.58251252,23.93170624,22.10003596,20.16111541,21.24658053,,22.32673267,,,,
Niger,NER,"Industry (including construction), value added (% of GDP)",3.885888092,3.446358459,3.519691607,3.613644208,3.599343882,3.471823097,3.720608669,4.433749062,4.854985965,5.244528837,6.941477515,7.397423694,8.101613015,9.377782358,7.734983713,11.01340209,12.87957889,13.98764507,14.95716526,18.74053068,22.9433968,19.15578797,17.25490251,20.24450527,21.5974936,20.92089018,21.83803226,18.70064109,17.35865665,17.54638277,27.5653581,25.79813009,24.1595136,22.15322323,23.51583006,21.21444681,21.18322685,20.79588598,18.60154676,17.56507323,18.09837916,17.20907195,16.5393297,17.30875231,17.75346729,16.32748792,16.62656863,19.67498641,21.25456237,22.33975655,23.00034119,22.77951052,26.53723973,26.04650195,23.60596024,22.53832868,21.24519507,21.07215369,19.69767795,20.58618049,20.23878495,20.83428155,18.88851252,20.19309939
Nigeria,NGA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,39.2450902,34.8092085,34.11844117,30.34592042,33.466601,32.83078352,32.88690102,32.61486597,35.39180717,35.41032677,36.96556598,37.70960823,33.17434249,31.31838955,36.54048982,37.44547872,35.2488501,28.70243973,29.36369327,33.82300329,28.27626627,23.04083719,26.0024149,28.39004006,28.20158345,25.7516356,24.34471784,24.7142489,21.23676148,25.31745224,28.27779989,27.0730175,25.74232124,24.64360859,20.1607829,18.17313173,22.31511719,25.73330658,27.38253705,28.22050552,31.40753404,30.77556872,32.5844117
Nicaragua,NIC,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.76263842,20.09051708,20.00961874,19.43648886,19.23264454,20.26064731,20.15532814,21.49934041,21.46227978,20.59476094,21.39699121,20.96656319,20.87463606,20.72712138,21.96388865,21.07695316,21.96875735,23.15746731,24.5478703,25.38734353,25.09865339,25.73488598,25.79484671,24.81727334,24.99513368,24.28069441,25.48201997,27.19429262,26.14421693,27.30907871
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",,,,,,,,,,33.88927664,33.59445477,32.9807242,32.69781987,31.91528069,33.9550499,31.03043953,31.01194634,30.04400249,29.08889105,29.18103214,29.69785322,30.17139264,29.27177066,28.79229888,29.96490608,30.15636941,27.86219643,26.4857708,26.60236803,26.49178504,26.29826715,25.94210382,24.98483312,24.55242728,24.12227064,24.06849402,23.67675009,22.73104166,22.3571184,21.65765903,21.74037128,21.89337202,21.14751056,20.77865096,20.71016426,21.02315737,21.20637212,21.15509472,21.50995522,20.30849399,19.69423658,20.06614808,20.0181939,19.33416406,18.41235333,18.18602103,17.6375087,17.70313732,17.80572542,17.56228053,17.856829,18.16165415,19.50927913,19.36047872
Norway,NOR,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,26.86660111,26.12418243,26.21412707,26.32534942,27.43135677,28.83927169,28.46537051,28.27196698,29.60305387,32.09981157,34.16844969,34.05275976,34.22593211,35.02247268,36.55441611,35.69653024,29.08429453,28.57228363,27.46836244,29.20159292,29.53013959,28.40674508,28.02127186,27.59594623,27.90038808,28.79307015,30.96877513,31.47300541,27.63149414,29.60828702,36.79982931,35.56961476,33.61632074,33.81378552,35.42608646,38.38041058,40.05629989,37.61926027,40.81159056,34.86907471,35.30948421,37.62458055,37.47657624,36.27393147,34.67383521,31.59863177,28.53061663,30.49336719,32.64461227,29.82445898,26.88316734,37.90192304,49.158192,38.97509651
Nepal,NPL,"Industry (including construction), value added (% of GDP)",,,,,,10.85326688,9.031697524,9.820732505,10.07946438,10.35691935,11.46213504,9.140746962,9.094415697,9.589727773,8.705497685,7.86313509,8.44544043,10.53819387,11.14433413,11.20414085,11.16868704,11.52817967,12.04659867,11.99348312,11.8329533,14.27252823,14.99892326,14.96148065,15.18217044,15.6549306,15.34675485,16.44736311,19.39830167,19.52049726,20.39172588,21.27386791,21.49305179,21.4004342,21.07596935,20.44112316,20.73557003,16.6609083,16.94682474,16.97130006,16.65732027,16.46708923,16.06796681,15.87314018,16.04998664,15.06680347,14.20076226,13.39349059,13.97716181,13.79833757,13.56456523,13.16165463,12.65541777,12.86258589,13.20063963,13.01067541,12.04731993,11.79204255,12.18122847,12.05361949
Nauru,NRU,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,35.47775346,34.33689024,33.87675253,36.12265084,34.36073059,35.31939272,35.67090712,35.1607445,34.63471202,34.58855767,36.03041462,36.94014106,36.00800238,35.82146703,33.68981741,31.4082101,28.77751886,27.76993598,27.70441438,26.53592024,25.98628352,25.95902215,25.96511972,26.53752759,25.72322208,25.06206665,24.81228832,23.80974669,24.05744111,23.58998323,23.10973336,23.85838246,23.25780958,23.55217102,23.9417689,22.99539546,22.96904212,23.24266391,21.40478727,21.17565481,20.99422617,20.92333582,20.28763257,21.3754486,21.15608249,20.08866548,20.46167499,20.32184419,20.27454925,19.7803605,18.96949822,,
OECD members,OED,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.78302119,26.13689875,25.96353232,26.02316803,24.97030067,24.28880997,24.18713369,24.31865679,24.41985054,24.63564688,24.49564441,24.21234842,22.62309477,23.09032043,23.1867322,22.9820801,22.743924,22.69509943,22.22416866,21.91630941,22.20173546,22.31261279,21.96261639,21.48101741,21.77539567,,
Oman,OMN,"Industry (including construction), value added (% of GDP)",,7.975460123,23.38308458,24.29906542,23.98190045,23.45132743,25.61983471,52.57731959,73.82465057,77.2,77.24719101,75.7793765,71.02272727,70.83825266,82.51539138,77.53386876,69.73876512,66.1913745,61.78550853,64.21868941,69.36256716,67.1279836,63.29807376,60.69929781,59.09284847,59.28990883,51.3493244,56.7689937,46.42579935,49.11477411,54.09646331,49.40377912,48.78756866,45.70530436,45.10699978,46.48489759,49.36588189,48.62303966,44.3767628,50.19104326,59.15665454,56.40137942,55.47339557,55.55509098,56.26454186,63.53557533,63.70126021,61.11883995,66.93528243,59.6034916,63.27330932,68.18724872,67.5381672,64.92868793,62.05657244,53.09853524,47.94024994,49.59439552,53.89353115,51.37925096,47.14779683,50.63368069,56.9789701,
Other small states,OSS,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89820198,29.84746433,30.21713121,31.08552119,29.99889764,31.95210122,27.87855496,29.65383927,31.79676382,31.54978714,30.56316826,29.15050708,26.41854555,25.28499723,25.56352988,26.24111202,26.01264225,25.45708255,26.9879444,28.48912047,26.00679143
Pakistan,PAK,"Industry (including construction), value added (% of GDP)",14.57376498,15.65288329,16.62850183,18.10720116,18.74041798,18.44873384,18.87722443,17.89793507,18.11416336,19.94002273,20.26554418,21.11988344,19.90744975,20.15349967,20.99157794,20.63624835,20.88920254,20.76755616,20.64264407,21.48218454,22.30515973,20.1343657,20.05805793,19.89423333,20.24359103,20.22971173,21.15572987,21.6301384,21.69520084,21.20806241,22.34424489,22.93092299,22.644989,22.59268397,22.37045777,21.32329218,21.99438442,21.5572793,22.05301951,22.10317321,17.18363478,17.59349428,17.15888767,17.38858336,18.90714529,19.93302931,20.19911966,19.94495532,21.19554845,20.33724676,20.96501978,21.18648095,21.95837207,20.89102951,20.86599123,19.60261467,18.15011797,18.09932709,18.58905159,19.56389458,18.58946354,18.8964082,20.40529705,20.76106521
Panama,PAN,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,25.25873305,25.28379495,24.16933621,25.89226193,25.8953266,27.62227518,25.94333462,24.11136057,24.56167073,24.67202778,25.21713724,24.56418158,24.61849809,22.96071146,23.39183649,25.77106769,24.93145096,24.25650537,21.66225174,20.82723646,19.39281317,21.5759055,21.46625477,22.66775795,22.1323306,22.59829017,22.56238644,21.34731315,21.016646,22.4584094,21.54830071,19.19779257,17.93160874,18.98862838,19.10955211,18.71515745,18.78418687,17.73938769,19.83167591,19.24972728,19.20903993,19.83719024,21.53537845,25.13752859,26.63459158,27.55908252,28.4405611,29.35225641,28.27158449,28.38745041,23.3190302,26.21853582,26.16937047,27.14074964
